ID,Y,M,D,HH,Summary,Precip Type,Temperature (C),Apparent Temperature (C),Humidity,Wind Speed (km/h),Wind Bearing (degrees),Visibility (km),Pressure (millibars),Daily Summary
1014,2006,8,20,5,Clear,rain,19.98888888888889,19.98888888888889,0.88,4.7978000000000005,146.0,14.9569,1016.52,Partly cloudy starting in the afternoon.
1015,2006,8,20,6,Clear,rain,18.86666666666666,18.86666666666666,0.97,0.0,0.0,15.7297,1016.34,Partly cloudy starting in the afternoon.
1016,2006,8,20,7,Clear,rain,22.08888888888889,22.08888888888889,0.82,3.22,290.0,9.982,1016.64,Partly cloudy starting in the afternoon.
1017,2006,8,20,8,Clear,rain,23.772222222222226,23.772222222222226,0.75,0.966,150.0,9.982,1016.74,Partly cloudy starting in the afternoon.
1018,2006,8,20,9,Clear,rain,27.17777777777778,28.33888888888889,0.6,0.805,240.0,9.982,1017.06,Partly cloudy starting in the afternoon.
1019,2006,8,20,10,Clear,rain,28.79444444444444,30.061111111111117,0.55,5.2486,222.0,9.982,1016.71,Partly cloudy starting in the afternoon.
1020,2006,8,20,11,Clear,rain,30.86111111111111,33.38333333333334,0.55,8.8872,284.0,10.3523,1017.0,Partly cloudy starting in the afternoon.
1021,2006,8,20,12,Clear,rain,32.03888888888889,33.46111111111112,0.46,8.211,294.0,9.982,1016.81,Partly cloudy starting in the afternoon.
1022,2006,8,20,13,Partly Cloudy,rain,32.58888888888888,35.49444444444444,0.5,11.382700000000002,252.0,9.982,1016.61,Partly cloudy starting in the afternoon.
1023,2006,8,20,14,Partly Cloudy,rain,32.638888888888886,34.13333333333333,0.44,13.7011,261.0,10.3523,1015.91,Partly cloudy starting in the afternoon.
1024,2006,8,20,15,Mostly Cloudy,rain,32.150000000000006,32.97777777777778,0.43,12.654600000000002,269.0,9.982,1016.18,Partly cloudy starting in the afternoon.
1025,2006,8,20,16,Mostly Cloudy,rain,31.08333333333333,31.9,0.45,14.2163,278.0,9.982,1015.69,Partly cloudy starting in the afternoon.
1026,2006,8,20,17,Partly Cloudy,rain,32.077777777777776,32.738888888888894,0.42,8.7423,267.0,10.3523,1015.82,Partly cloudy starting in the afternoon.
1027,2006,8,20,18,Mostly Cloudy,rain,30.97222222222222,31.72222222222222,0.45,12.4453,232.0,9.982,1014.89,Partly cloudy starting in the afternoon.
1028,2006,8,20,19,Mostly Cloudy,rain,28.86111111111111,30.12777777777778,0.55,7.5992,202.0,9.982,1015.24,Partly cloudy starting in the afternoon.
1029,2006,8,20,20,Mostly Cloudy,rain,26.411111111111115,26.411111111111115,0.65,4.4758,171.0,9.982,1014.74,Partly cloudy starting in the afternoon.
1030,2006,8,20,21,Partly Cloudy,rain,23.81666666666667,23.81666666666667,0.75,3.22,250.0,11.2056,1014.62,Partly cloudy starting in the afternoon.
1031,2006,8,20,22,Mostly Cloudy,rain,23.311111111111103,23.311111111111103,0.79,12.397,258.0,15.826300000000002,1014.73,Partly cloudy starting in the afternoon.
1032,2006,8,20,23,Partly Cloudy,rain,24.53888888888889,24.53888888888889,0.72,11.9623,289.0,14.9569,1014.5,Partly cloudy starting in the afternoon.
1033,2006,8,21,0,Breezy and Partly Cloudy,rain,21.966666666666672,21.966666666666672,0.72,30.8315,310.0,15.826300000000002,1015.64,Mostly cloudy starting overnight.
1034,2006,8,21,1,Clear,rain,19.88333333333334,19.88333333333334,0.79,20.0284,318.0,15.826300000000002,1016.93,Mostly cloudy starting overnight.
1035,2006,8,21,2,Clear,rain,14.988888888888887,14.988888888888887,0.86,10.835300000000002,277.0,14.9569,1016.56,Mostly cloudy starting overnight.
1036,2006,8,21,3,Partly Cloudy,rain,17.77777777777778,17.77777777777778,0.9,11.431,290.0,15.826300000000002,1017.74,Mostly cloudy starting overnight.
1037,2006,8,21,4,Partly Cloudy,rain,17.22222222222222,17.22222222222222,0.89,11.5598,291.0,15.826300000000002,1018.25,Mostly cloudy starting overnight.
1038,2006,8,21,5,Mostly Cloudy,rain,16.766666666666666,16.766666666666666,0.87,6.9874,260.0,14.9569,1018.2,Mostly cloudy starting overnight.
1039,2006,8,21,6,Mostly Cloudy,rain,17.17777777777778,17.17777777777778,0.81,12.4614,308.0,9.982,1017.76,Mostly cloudy starting overnight.
1040,2006,8,21,7,Mostly Cloudy,rain,17.711111111111112,17.711111111111112,0.78,16.9211,318.0,9.982,1018.34,Mostly cloudy starting overnight.
1041,2006,8,21,8,Mostly Cloudy,rain,17.76111111111111,17.76111111111111,0.83,10.6421,305.0,10.3523,1019.16,Mostly cloudy starting overnight.
1042,2006,8,21,9,Mostly Cloudy,rain,19.90555555555555,19.90555555555555,0.73,15.778000000000002,290.0,9.982,1018.74,Mostly cloudy starting overnight.
1043,2006,8,21,10,Mostly Cloudy,rain,21.116666666666667,21.116666666666667,0.68,9.8532,316.0,9.982,1019.29,Mostly cloudy starting overnight.
1044,2006,8,21,11,Mostly Cloudy,rain,21.194444444444446,21.194444444444446,0.68,9.5956,274.0,10.3523,1019.01,Mostly cloudy starting overnight.
1045,2006,8,21,12,Mostly Cloudy,rain,22.25,22.25,0.64,9.8371,282.0,9.982,1018.68,Mostly cloudy starting overnight.
1046,2006,8,21,13,Mostly Cloudy,rain,21.25555555555556,21.25555555555556,0.72,7.953400000000001,238.0,10.0464,1017.99,Mostly cloudy starting overnight.
1047,2006,8,21,14,Mostly Cloudy,rain,22.64444444444445,22.64444444444445,0.63,11.0607,247.0,11.4471,1017.66,Mostly cloudy starting overnight.
1048,2006,8,21,15,Mostly Cloudy,rain,22.80555555555556,22.80555555555556,0.62,10.8997,271.0,11.27,1016.61,Mostly cloudy starting overnight.
1049,2006,8,21,16,Mostly Cloudy,rain,22.82777777777778,22.82777777777778,0.7,10.7548,224.0,11.27,1016.11,Mostly cloudy starting overnight.
1050,2006,8,21,17,Overcast,rain,22.633333333333333,22.633333333333333,0.66,5.5223,247.0,11.4471,1015.78,Mostly cloudy starting overnight.
1051,2006,8,21,18,Mostly Cloudy,rain,20.18888888888889,20.18888888888889,0.82,12.2521,214.0,11.27,1015.5,Mostly cloudy starting overnight.
1052,2006,8,21,19,Mostly Cloudy,rain,20.18333333333333,20.18333333333333,0.77,9.4024,233.0,11.27,1015.4,Mostly cloudy starting overnight.
1053,2006,8,21,20,Mostly Cloudy,rain,19.07222222222222,19.07222222222222,0.88,4.9588,246.0,10.0303,1015.46,Mostly cloudy starting overnight.
1054,2006,8,21,21,Mostly Cloudy,rain,17.872222222222224,17.872222222222224,0.95,3.5259,238.0,9.982,1015.91,Mostly cloudy starting overnight.
1055,2006,8,21,22,Partly Cloudy,rain,17.25,17.25,0.92,6.5849,244.0,15.826300000000002,1016.15,Mostly cloudy starting overnight.
1056,2006,8,21,23,Partly Cloudy,rain,16.327777777777776,16.327777777777776,0.89,6.9552000000000005,276.0,14.9569,1016.35,Mostly cloudy starting overnight.
1057,2006,8,22,0,Clear,rain,15.055555555555555,15.055555555555555,0.87,6.9391,279.0,15.826300000000002,1016.27,Partly cloudy starting in the morning.
1058,2006,8,22,1,Clear,rain,14.988888888888887,14.988888888888887,0.83,11.5598,290.0,15.826300000000002,1016.44,Partly cloudy starting in the morning.
1059,2006,8,22,2,Clear,rain,13.205555555555556,13.205555555555556,0.95,4.4436,248.0,9.982,1016.42,Partly cloudy starting in the morning.
1060,2006,8,22,3,Clear,rain,13.366666666666667,13.366666666666667,0.9,6.9552000000000005,280.0,15.826300000000002,1016.05,Partly cloudy starting in the morning.
1061,2006,8,22,4,Clear,rain,14.31666666666667,14.31666666666667,0.84,11.5598,290.0,15.826300000000002,1015.86,Partly cloudy starting in the morning.
1062,2006,8,22,5,Clear,rain,14.33888888888889,14.33888888888889,0.84,16.888900000000003,288.0,15.262800000000002,1015.97,Partly cloudy starting in the morning.
1063,2006,8,22,6,Partly Cloudy,rain,12.744444444444444,12.744444444444444,0.9,2.0286,289.0,9.982,1015.85,Partly cloudy starting in the morning.
1064,2006,8,22,7,Partly Cloudy,rain,14.849999999999998,14.849999999999998,0.83,12.9444,289.0,9.982,1016.03,Partly cloudy starting in the morning.
1065,2006,8,22,8,Partly Cloudy,rain,17.47222222222222,17.47222222222222,0.75,10.948,296.0,9.982,1016.04,Partly cloudy starting in the morning.
1066,2006,8,22,9,Partly Cloudy,rain,19.97777777777777,19.97777777777777,0.64,15.8585,299.0,9.982,1015.63,Partly cloudy starting in the morning.
1067,2006,8,22,10,Partly Cloudy,rain,22.17777777777778,22.17777777777778,0.59,12.8156,299.0,10.0464,1015.79,Partly cloudy starting in the morning.
1068,2006,8,22,11,Partly Cloudy,rain,22.700000000000003,22.700000000000003,0.53,15.101800000000004,309.0,11.4471,1015.85,Partly cloudy starting in the morning.
1069,2006,8,22,12,Partly Cloudy,rain,23.911111111111115,23.911111111111115,0.48,19.9479,318.0,11.27,1015.69,Partly cloudy starting in the morning.
1070,2006,8,22,13,Partly Cloudy,rain,24.95,24.95,0.42,13.5401,299.0,11.27,1015.48,Partly cloudy starting in the morning.
1071,2006,8,22,14,Partly Cloudy,rain,25.011111111111106,25.011111111111106,0.39,13.8782,301.0,10.3523,1015.01,Partly cloudy starting in the morning.
1072,2006,8,22,15,Partly Cloudy,rain,25.016666666666666,25.016666666666666,0.42,14.5222,317.0,9.982,1014.67,Partly cloudy starting in the morning.
1073,2006,8,22,16,Partly Cloudy,rain,24.92777777777778,24.92777777777778,0.42,14.5222,281.0,9.982,1014.21,Partly cloudy starting in the morning.
1074,2006,8,22,17,Partly Cloudy,rain,23.994444444444444,23.994444444444444,0.44,10.9319,321.0,11.3988,1014.3,Partly cloudy starting in the morning.
1075,2006,8,22,18,Partly Cloudy,rain,23.811111111111117,23.811111111111117,0.45,16.0195,290.0,11.2056,0.0,Partly cloudy starting in the morning.
1076,2006,8,22,19,Partly Cloudy,rain,21.16111111111111,21.16111111111111,0.59,11.382700000000002,263.0,11.27,0.0,Partly cloudy starting in the morning.
1077,2006,8,22,20,Partly Cloudy,rain,19.850000000000005,19.850000000000005,0.65,9.0643,300.0,11.3988,1015.08,Partly cloudy starting in the morning.
1078,2006,8,22,21,Partly Cloudy,rain,17.200000000000003,17.200000000000003,0.86,3.6708,287.0,11.2056,1016.47,Partly cloudy starting in the morning.
1079,2006,8,22,22,Mostly Cloudy,rain,16.688888888888886,16.688888888888886,0.89,3.783500000000001,255.0,14.9086,1016.49,Partly cloudy starting in the morning.
1080,2006,8,22,23,Partly Cloudy,rain,16.27777777777778,16.27777777777778,0.91,3.5742000000000007,273.0,14.168000000000005,1016.29,Partly cloudy starting in the morning.
1081,2006,8,23,0,Partly Cloudy,rain,15.02777777777778,15.02777777777778,0.92,3.719100000000001,278.0,11.9784,1016.11,Partly cloudy starting in the morning.
1082,2006,8,23,1,Clear,rain,13.961111111111112,13.961111111111112,0.95,3.7674,268.0,9.982,1016.23,Partly cloudy starting in the morning.
1083,2006,8,23,2,Clear,rain,13.244444444444447,13.244444444444447,0.9,6.3112,238.0,9.982,1016.4,Partly cloudy starting in the morning.
1084,2006,8,23,3,Clear,rain,13.316666666666666,13.316666666666666,0.93,3.976700000000001,255.0,9.982,1016.33,Partly cloudy starting in the morning.
1085,2006,8,23,4,Clear,rain,12.3,12.3,0.95,3.719100000000001,264.0,9.982,1016.49,Partly cloudy starting in the morning.
1086,2006,8,23,5,Partly Cloudy,rain,12.550000000000002,12.550000000000002,0.95,6.681500000000001,272.0,9.982,1016.49,Partly cloudy starting in the morning.
1087,2006,8,23,6,Partly Cloudy,rain,12.205555555555556,12.205555555555556,0.93,5.313,244.0,9.982,1016.41,Partly cloudy starting in the morning.
1088,2006,8,23,7,Partly Cloudy,rain,13.805555555555555,13.805555555555555,0.93,9.6761,279.0,9.982,1016.32,Partly cloudy starting in the morning.
1089,2006,8,23,8,Partly Cloudy,rain,16.15555555555555,16.15555555555555,0.81,13.8138,290.0,10.3523,1016.58,Partly cloudy starting in the morning.
1090,2006,8,23,9,Partly Cloudy,rain,17.783333333333335,17.783333333333335,0.78,14.4739,299.0,9.982,1016.6,Partly cloudy starting in the morning.
1091,2006,8,23,10,Partly Cloudy,rain,19.93333333333333,19.93333333333333,0.68,15.7136,299.0,11.27,1016.62,Partly cloudy starting in the morning.
1092,2006,8,23,11,Partly Cloudy,rain,21.08333333333333,21.08333333333333,0.62,19.014100000000003,308.0,11.4471,1016.97,Partly cloudy starting in the morning.
1093,2006,8,23,12,Mostly Cloudy,rain,20.02777777777778,20.02777777777778,0.61,15.8746,298.0,11.27,1016.73,Partly cloudy starting in the morning.
1094,2006,8,23,13,Mostly Cloudy,rain,20.077777777777776,20.077777777777776,0.68,14.1841,272.0,11.27,1016.71,Partly cloudy starting in the morning.
1095,2006,8,23,14,Partly Cloudy,rain,20.977777777777774,20.977777777777774,0.63,14.0875,254.0,11.4471,1016.7,Partly cloudy starting in the morning.
1096,2006,8,23,15,Partly Cloudy,rain,22.338888888888885,22.338888888888885,0.63,13.7655,225.0,11.27,1015.96,Partly cloudy starting in the morning.
1097,2006,8,23,16,Partly Cloudy,rain,23.73333333333333,23.73333333333333,0.54,13.7172,223.0,11.27,1015.39,Partly cloudy starting in the morning.
1098,2006,8,23,17,Partly Cloudy,rain,22.661111111111115,22.661111111111115,0.54,13.9748,261.0,11.4471,1015.38,Partly cloudy starting in the morning.
1099,2006,8,23,18,Partly Cloudy,rain,22.77777777777778,22.77777777777778,0.57,11.4954,263.0,15.826300000000002,1015.1,Partly cloudy starting in the morning.
1100,2006,8,23,19,Partly Cloudy,rain,21.13888888888889,21.13888888888889,0.63,13.8782,260.0,16.1,1015.09,Partly cloudy starting in the morning.
1101,2006,8,23,20,Partly Cloudy,rain,18.033333333333328,18.033333333333328,0.73,8.4686,250.0,9.982,1015.48,Partly cloudy starting in the morning.
1102,2006,8,23,21,Partly Cloudy,rain,16.211111111111112,16.211111111111112,0.81,1.9159,272.0,9.982,1015.81,Partly cloudy starting in the morning.
1103,2006,8,23,22,Partly Cloudy,rain,16.094444444444445,16.094444444444445,0.84,6.391700000000001,260.0,15.826300000000002,1016.01,Partly cloudy starting in the morning.
1104,2006,8,23,23,Partly Cloudy,rain,15.572222222222225,15.572222222222225,0.87,6.423900000000001,243.0,14.9569,1016.38,Partly cloudy starting in the morning.
1105,2006,8,24,0,Partly Cloudy,rain,13.900000000000002,13.900000000000002,0.92,3.3649,251.0,11.9784,1016.4,Partly cloudy starting in the morning.
1106,2006,8,24,1,Partly Cloudy,rain,13.855555555555554,13.855555555555554,0.9,3.381,245.0,11.9784,1016.32,Partly cloudy starting in the morning.
1107,2006,8,24,2,Partly Cloudy,rain,15.18888888888889,15.18888888888889,0.81,8.4042,132.0,14.9569,1012.2,Partly cloudy starting in the morning.
1108,2006,8,24,3,Clear,rain,11.67777777777778,11.67777777777778,0.96,3.059,234.0,6.295100000000001,1016.1,Partly cloudy starting in the morning.
1109,2006,8,24,4,Clear,rain,11.094444444444443,11.094444444444443,0.96,3.3488,208.0,6.295100000000001,1015.9,Partly cloudy starting in the morning.
1110,2006,8,24,5,Clear,rain,10.78888888888889,10.78888888888889,0.96,6.0375000000000005,172.0,6.8425,1015.71,Partly cloudy starting in the morning.
1111,2006,8,24,6,Clear,rain,10.999999999999998,10.999999999999998,0.93,4.508,219.0,6.118,1015.5,Partly cloudy starting in the morning.
1112,2006,8,24,7,Partly Cloudy,rain,12.6,12.6,0.99,1.5617,165.0,9.8049,1015.59,Partly cloudy starting in the morning.
1113,2006,8,24,8,Partly Cloudy,rain,17.522222222222222,17.522222222222222,0.8,1.6905,166.0,9.9015,1015.36,Partly cloudy starting in the morning.
1114,2006,8,24,9,Partly Cloudy,rain,19.98888888888889,19.98888888888889,0.68,4.8139,140.0,9.982,1015.07,Partly cloudy starting in the morning.
1115,2006,8,24,10,Clear,rain,22.25,22.25,0.59,9.8371,151.0,9.982,0.0,Partly cloudy starting in the morning.
1116,2006,8,24,11,Partly Cloudy,rain,22.944444444444443,22.944444444444443,0.52,10.1591,173.0,11.4471,1015.26,Partly cloudy starting in the morning.
1117,2006,8,24,12,Partly Cloudy,rain,24.95555555555556,24.95555555555556,0.47,11.253900000000002,168.0,11.2056,1014.85,Partly cloudy starting in the morning.
1118,2006,8,24,13,Partly Cloudy,rain,25.05,25.05,0.45,11.109000000000002,207.0,9.982,0.0,Partly cloudy starting in the morning.
1119,2006,8,24,14,Partly Cloudy,rain,25.98333333333333,25.98333333333333,0.41,4.652900000000001,161.0,10.3523,1014.0,Partly cloudy starting in the morning.
1120,2006,8,24,15,Mostly Cloudy,rain,26.13333333333334,26.13333333333334,0.43,8.2432,177.0,9.982,1013.44,Partly cloudy starting in the morning.
1121,2006,8,24,16,Mostly Cloudy,rain,25.06666666666667,25.06666666666667,0.42,9.5956,101.0,9.982,1012.85,Partly cloudy starting in the morning.
1122,2006,8,24,17,Mostly Cloudy,rain,25.21111111111111,25.21111111111111,0.38,7.8729,154.0,10.3523,1012.46,Partly cloudy starting in the morning.
1123,2006,8,24,18,Partly Cloudy,rain,25.04444444444444,25.04444444444444,0.42,11.2056,140.0,9.982,1011.84,Partly cloudy starting in the morning.
1124,2006,8,24,19,Partly Cloudy,rain,22.33333333333333,22.33333333333333,0.53,8.1144,129.0,9.982,1011.46,Partly cloudy starting in the morning.
1125,2006,8,24,20,Partly Cloudy,rain,20.311111111111117,20.311111111111117,0.6,5.3291,118.0,10.3523,1011.45,Partly cloudy starting in the morning.
1126,2006,8,24,21,Partly Cloudy,rain,17.755555555555556,17.755555555555556,0.7,7.6636,110.0,9.982,1011.97,Partly cloudy starting in the morning.
1127,2006,8,24,22,Partly Cloudy,rain,18.172222222222217,18.172222222222217,0.69,6.295100000000001,119.0,15.826300000000002,1011.7,Partly cloudy starting in the morning.
1128,2006,8,24,23,Partly Cloudy,rain,17.26111111111111,17.26111111111111,0.72,10.432800000000002,107.0,14.9569,1011.63,Partly cloudy starting in the morning.
1129,2006,8,25,0,Partly Cloudy,rain,17.061111111111114,17.061111111111114,0.71,10.6582,119.0,15.826300000000002,1011.78,Partly cloudy until evening.
1130,2006,8,25,1,Partly Cloudy,rain,16.622222222222224,16.622222222222224,0.71,6.5044,119.0,15.826300000000002,1011.49,Partly cloudy until evening.
1131,2006,8,25,2,Partly Cloudy,rain,14.761111111111113,14.761111111111113,0.91,1.5939,277.0,14.168000000000005,1010.6,Partly cloudy until evening.
1132,2006,8,25,3,Mostly Cloudy,rain,15.066666666666666,15.066666666666666,0.8,3.1717,130.0,15.826300000000002,1011.15,Partly cloudy until evening.
1133,2006,8,25,4,Partly Cloudy,rain,16.16111111111111,16.16111111111111,0.81,3.3649,190.0,11.2056,0.0,Partly cloudy until evening.
1134,2006,8,25,5,Mostly Cloudy,rain,15.116666666666667,15.116666666666667,0.9,9.499,84.0,9.982,1011.12,Partly cloudy until evening.
1135,2006,8,25,6,Mostly Cloudy,rain,15.02222222222222,15.02222222222222,0.87,4.6690000000000005,96.0,9.982,1009.87,Partly cloudy until evening.
1136,2006,8,25,7,Mostly Cloudy,rain,17.105555555555554,17.105555555555554,0.76,10.787,108.0,9.982,1009.79,Partly cloudy until evening.
1137,2006,8,25,8,Mostly Cloudy,rain,17.294444444444444,17.294444444444444,0.76,10.6582,117.0,10.0303,1009.36,Partly cloudy until evening.
1138,2006,8,25,9,Mostly Cloudy,rain,20.9,20.9,0.73,9.5312,117.0,10.0464,1008.64,Partly cloudy until evening.
1139,2006,8,25,10,Mostly Cloudy,rain,22.649999999999995,22.649999999999995,0.62,15.8907,148.0,10.0464,0.0,Partly cloudy until evening.
